software;version;is_detected;cve_list;href;description
Mozilla Firefox;61.0.1;True;['CVE-2022-34481'];https://www.cnvd.org.cn/flaw/show/CNVD-2023-75351;Mozilla Firefox is an open source web browser from the Mozilla Foundation in the United States. Mozilla Firefox suffers from an integer overflow vulnerability that stems from improper validation of input data in the application's nsTArray_Impl::ReplaceElementsAt() function, which can be exploited to potentially cause an integer overflow when replacing an element with a replacement that is too large for the container.
Mozilla Firefox;61.0.1;True;['CVE-2022-34468'];https://www.cnvd.org.cn/flaw/show/CNVD-2023-86126;Mozilla Firefox is an open source web browser from the Mozilla Foundation in the United States. Mozilla Firefox has a security signature issue vulnerability that can be exploited by remote attackers to perform privilege escalation.
Mozilla Firefox;61.0.1;True;['CVE-2019-11709'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-11709;Mozilla developers and community members reported memory safety bugs present in Firefox 67 and Firefox ESR 60.7. Some of these bugs showed evidence of memory corruption and we presume that with enough effort that some of these could be exploited to run arbitrary code. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-6870'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-6870;"Applications which spawn a Toast notification in a background thread may have obscured fullscreen notifications displayed by Firefox. 
*This issue only affects Android versions of Firefox and Firefox Focus.* This vulnerability affects Firefox < 121."
Mozilla Firefox;61.0.1;True;['CVE-2024-0741'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0741;An out of bounds write in ANGLE could have allowed an attacker to corrupt memory leading to a potentially exploitable crash. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0742'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0742;It was possible for certain browser prompts and dialogs to be activated or dismissed unintentionally by the user due to an incorrect timestamp used to prevent input after page load. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0743'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0743;An unchecked return value in TLS handshake code could have caused a potentially exploitable crash. This vulnerability affects Firefox < 122, Firefox ESR < 115.9, and Thunderbird < 115.9.
Mozilla Firefox;61.0.1;True;['CVE-2024-0744'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0744;In some circumstances, JIT compiled code could have dereferenced a wild pointer value. This could have led to an exploitable crash. This vulnerability affects Firefox < 122.
Mozilla Firefox;61.0.1;True;['CVE-2024-0745'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0745;The WebAudio `OscillatorNode` object was susceptible to a stack buffer overflow. This could have led to a potentially exploitable crash. This vulnerability affects Firefox < 122.
Mozilla Firefox;61.0.1;True;['CVE-2024-0746'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0746;A Linux user opening the print preview dialog could have caused the browser to crash. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0747'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0747;When a parent page loaded a child in an iframe with `unsafe-inline`, the parent Content Security Policy could have overridden the child Content Security Policy. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0748'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0748;A compromised content process could have updated the document URI. This could have allowed an attacker to set an arbitrary URI in the address bar or history. This vulnerability affects Firefox < 122.
Mozilla Firefox;61.0.1;True;['CVE-2024-0749'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0749;A phishing site could have repurposed an `about:` dialog to show phishing content with an incorrect origin in the address bar. This vulnerability affects Firefox < 122 and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0750'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0750;A bug in popup notifications delay calculation could have made it possible for an attacker to trick a user into granting permissions. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0751'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0751;A malicious devtools extension could have been used to escalate privileges. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0752'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0752;A use-after-free crash could have occurred on macOS if a Firefox update were being applied on a very busy system. This could have resulted in an exploitable crash. This vulnerability affects Firefox < 122.
Mozilla Firefox;61.0.1;True;['CVE-2024-0753'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0753;In specific HSTS configurations an attacker could have bypassed HSTS on a subdomain. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2024-0754'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0754;Some WASM source files could have caused a crash when loaded in devtools. This vulnerability affects Firefox < 122.
Mozilla Firefox;61.0.1;True;['CVE-2024-0755'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2024-0755;Memory safety bugs present in Firefox 121, Firefox ESR 115.6, and Thunderbird 115.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 122, Firefox ESR < 115.7, and Thunderbird < 115.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-4863'];;"# CVE-2023-4863
```bash
  # checkout webp
git clone https://chro..."
Mozilla Firefox;61.0.1;True;['2019-9791', 'CVE-2019-9791'];https://www.exploit-db.com/exploits/46613;
Mozilla Firefox;61.0.1;True;['2019-9813', 'CVE-2019-9813'];https://www.exploit-db.com/exploits/46646;
Mozilla Firefox;61.0.1;True;['2019-9792', 'CVE-2019-9792'];https://www.exploit-db.com/exploits/46939;
Mozilla Firefox;61.0.1;True;['2019-11708', '2019-9810', 'CVE-2019-11708', 'CVE-2019-9810'];https://www.exploit-db.com/exploits/47752;
Mozilla Firefox;61.0.1;True;['2019-11707', 'CVE-2019-11707', 'CVE-2019-11708', 'CVE-2019-17026'];https://www.exploit-db.com/exploits/50691;
Mozilla Firefox;61.0.1;True;['CVE-2023-4863'];;"# CVE-2023-4863
Triggerin..."
Mozilla Firefox;61.0.1;True;['CVE-2023-4863'];;"# libwebp CVE-2023-4863

- [A Vulnerability to..."
Mozilla Firefox;61.0.1;True;['CVE-2023-25748', 'CVE-2023-25749', 'CVE-2023-25750', 'CVE-2023-25751', 'CVE-2023-25752', 'CVE-2023-28159', 'CVE-2023-28160', 'CVE-2023-28161', 'CVE-2023-28162', 'CVE-2023-28163', 'CVE-2023-28164', 'CVE-2023-28176', 'CVE-2023-28177'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-09/;"The fullscreen notification could have been hidden on Firefox for Android by using download popups, resulting in potential user confusion or spoofing attacks. This bug only affects Firefox for Android. Other operating systems are unaffected.
By displaying a prompt with a long description, the fullscreen notification could have been hidden, resulting in potential user confusion or spoofing attacks. This bug only affects Firefox for Android. Other operating systems are unaffected.
Android applications with unpatched vulnerabilities can be launched from a browser using Intents, exposing users to these vulnerabilities. Firefox will now confirm with users that they want to launch an external application before doing so. This bug only affects Firefox for Android. Other versions of Firefox are unaffected.
Under certain circumstances, a ServiceWorker's offline cache may have leaked to the file system when using private browsing mode.
Sometimes, when invalidating JIT code while following an iterator, the newly generated code could be overwritten incorrectly. This could lead to a potentially exploitable crash.
When following a redirect to a publicly accessible web extension file, the URL may have been translated to the actual local path, leaking potentially sensitive information.
Dragging a URL from a cross-origin iframe that was removed during the drag could have led to user confusion and website spoofing attacks.
If temporary ""one-time"" permissions, such as the ability to use the Camera, were granted to a document loaded using a file: URL, that permission persisted in that tab for all other documents loaded from a file: URL. This is potentially dangerous if the local files came from different sources, such as in a download directory.
While implementing AudioWorklets, some code may have casted one type to another, invalid, dynamic type. This could have led to a potentially exploitable crash.
When accessing throttled streams, the count of available bytes needed to be checked in the calling function to be within bounds. This may have lead future code to be incorrect and vulnerable.
When downloading files through the Save As dialog on Windows with suggested filenames containing environment variable names, Windows would have resolved those in the context of the current user. This bug only affects Firefox on Windows. Other versions of Firefox are unaffected.
Mozilla developers Timothy Nikkel, Andrew McCreight, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 110 and Firefox ESR 102.8. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Mozilla developers and community members Calixte Denizet, Gabriele Svelto, Andrew McCreight, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 110. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-1999', 'CVE-2023-28163', 'CVE-2023-29531', 'CVE-2023-29532', 'CVE-2023-29533', 'CVE-2023-29534', 'CVE-2023-29535', 'CVE-2023-29536', 'CVE-2023-29537', 'CVE-2023-29538', 'CVE-2023-29539', 'CVE-2023-29540', 'CVE-2023-29541', 'CVE-2023-29542', 'CVE-2023-29543', 'CVE-2023-29544', 'CVE-2023-29545', 'CVE-2023-29546', 'CVE-2023-29547', 'CVE-2023-29548', 'CVE-2023-29549', 'CVE-2023-29550', 'CVE-2023-29551'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-13/;"An attacker could have caused an out of bounds memory access using WebGL APIs, leading to memory corruption and a potentially exploitable crash.This bug only affects Firefox for macOS. Other operating systems are unaffected.
A local attacker can trick the Mozilla Maintenance Service into applying an unsigned update file by pointing the service at an update file on a malicious SMB server. The update file can be replaced after the signature check, before the use, because the write-lock requested by the service does not work on a SMB server.Note: This attack requires local system access and only affects Windows. Other operating systems are not affected.
A website could have obscured the fullscreen notification by using a combination of window.open, fullscreen requests, window.name assignments, and setInterval calls. This could have led to user confusion and possible spoofing attacks.
Different techniques existed to obscure the fullscreen notification in Firefox and Focus for Android. These could have led to potential user confusion and spoofing attacks.This bug only affects Firefox and Focus for Android. Other versions of Firefox are unaffected.
A double-free in libwebp could have led to memory corruption and a potentially exploitable crash.
Following a Garbage Collector compaction, weak maps may have been accessed before they were correctly traced. This resulted in memory corruption and a potentially exploitable crash.
An attacker could cause the memory manager to incorrectly free a pointer that addresses attacker-controlled memory, resulting in an assertion, memory corruption, or a potentially exploitable crash.
Multiple race conditions in the font initialization could have led to memory corruption and execution of attacker-controlled code.
Under specific circumstances a WebExtension may have received a jar:file:/// URI instead of a moz-extension:/// URI during a load request. This leaked directory paths on the user's machine.
When handling the filename directive in the Content-Disposition header, the filename would be truncated if the filename contained a NULL character. This could have led to reflected file download attacks potentially tricking users to install malware.
Using a redirect embedded into sourceMappingUrls could allow for navigation to external protocol links in sandboxed iframes without allow-top-navigation-to-custom-protocols.
Firefox did not properly handle downloads of files ending in .desktop, which can be interpreted to run attacker-controlled commands. This bug only affects Firefox for Linux on certain Distributions. Other operating systems are unaffected, and Mozilla is unable to enumerate all affected Linux Distributions.
A newline in a filename could have been used to bypass the file extension security mechanisms that replace malicious file extensions such as .lnk with .download. This could have led to accidental execution of malicious code.This bug only affects Firefox on Windows. Other versions of Firefox are unaffected.
An attacker could have caused memory corruption and a potentially exploitable use-after-free of a pointer in a global object's debugger vector.
If multiple instances of resource exhaustion occurred at the incorrect time, the garbage collector could have caused memory corruption and a potentially exploitable crash.
Similar to CVE-2023-28163, this time when choosing 'Save Link As', suggested filenames containing environment variable names would have resolved those in the context of the current user. This bug only affects Firefox on Windows. Other versions of Firefox are unaffected.
When recording the screen while in Private Browsing on Firefox for Android the address bar and keyboard were not hidden, potentially leaking sensitive information. This bug only affects Firefox for Android. Other operating systems are unaffected.
When a secure cookie existed in the Firefox cookie jar an insecure cookie for the same domain could have been created, when it should have silently failed. This could have led to a desynchronization in expected results when reading from the secure cookie.
A wrong lowering instruction in the ARM64 Ion compiler resulted in a wrong optimization result.
Under certain circumstances, a call to the bind function may have resulted in the incorrect realm. This may have created a vulnerability relating to JavaScript-implemented sandboxes such as SES.
Mozilla developers Randell Jesup, Andrew Osmond, Sebastian Hengst, Andrew McCreight, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 111 and Firefox ESR 102.9. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Mozilla developers Randell Jesup, Andrew McCreight, Gabriele Svelto, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 111. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-32205', 'CVE-2023-32206', 'CVE-2023-32207', 'CVE-2023-32208', 'CVE-2023-32209', 'CVE-2023-32210', 'CVE-2023-32211', 'CVE-2023-32212', 'CVE-2023-32213', 'CVE-2023-32214', 'CVE-2023-32215', 'CVE-2023-32216'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-16/;"In multiple cases browser prompts could have been obscured by popups controlled by content. These could have led to potential user confusion and spoofing attacks.
An out-of-bound read could have led to a crash in the RLBox Expat driver.
A missing delay in popup notifications could have made it possible for an attacker to trick a user into granting permissions.
Service workers could reveal script base URL due to dynamic import().
A maliciously crafted favicon could have led to an out of memory crash.
Documents were incorrectly assuming an ordering of principal objects when ensuring we were loading an appropriately privileged principal. In certain circumstances it might have been possible to cause a document to be loaded with a higher privileged principal than intended.
A type checking bug would have led to invalid code being compiled.
An attacker could have positioned a datalist element to obscure the address bar.
When reading a file, an uninitialized value could have been used as read limit.
A race condition during dav1d decoding could have led to an out-of-bounds memory access, potentially leading to memory corruption and execution of malicious code.
Protocol handlers ms-cxh and ms-cxh-full could have been leveraged to trigger a denial of service.Note: This attack only affects Windows. Other operating systems are not affected.
Mozilla developers and community members Gabriele Svelto, Andrew Osmond, Emily McDonough, Sebastian Hengst, Andrew McCreight and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 112 and Firefox ESR 102.10. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Mozilla developers and community members Ronald Crane, Andrew McCreight, Randell Jesup and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 112. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-34414', 'CVE-2023-34415', 'CVE-2023-34416', 'CVE-2023-34417'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-20/;"The error page for sites with invalid TLS certificates was missing the activation-delay Firefox uses to protect prompts and permission dialogs from attacks that exploit human response time delays. If a malicious page elicited user clicks in precise locations immediately before navigating to a site with a certificate error and made the renderer extremely busy at the same time, it could create a gap between when the error page was loaded and when the display actually refreshed. With the right timing the elicited clicks could land in that gap and activate the button that overrides the certificate error for that site.
When choosing a site-isolated process for a document loaded from a data: URL that was the result of a redirect, Firefox would load that document in the same process as the site that issued the redirect. This bypassed the site-isolation protections against Spectre-like attacks on sites that host an ""open redirect"". Firefox no longer follows HTTP redirects to data: URLs.
Mozilla developers and community members Gabriele Svelto, Andrew McCreight, the Mozilla Fuzzing Team, Sean Feng, and Sebastian Hengst reported memory safety bugs present in Firefox 113 and Firefox ESR 102.11. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Mozilla developers and community members Andrew McCreight, Randell Jesup, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 113. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-3482', 'CVE-2023-37201', 'CVE-2023-37202', 'CVE-2023-37203', 'CVE-2023-37204', 'CVE-2023-37205', 'CVE-2023-37206', 'CVE-2023-37207', 'CVE-2023-37208', 'CVE-2023-37209', 'CVE-2023-37210', 'CVE-2023-37211', 'CVE-2023-37212'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-22/;"When Firefox is configured to block storage of all cookies, it was still possible to store data in localstorage by using an iframe with a source of 'about:blank'. This could have led to malicious websites storing tracking data without permission.
An attacker could have triggered a use-after-free condition when creating a WebRTC connection over HTTPS.
Cross-compartment wrappers wrapping a scripted proxy could have caused objects from other compartments to be stored in the main compartment resulting in a use-after-free.
Insufficient validation in the Drag and Drop API in conjunction with social engineering, may have allowed an attacker to trick end-users into creating a shortcut to local system files. This could have been leveraged to execute arbitrary code.
A website could have obscured the fullscreen notification by using an option element by introducing lag via an expensive computational function. This could have led to user confusion and possible spoofing attacks.
The use of RTL Arabic characters in the address bar may have allowed for URL spoofing.
Uploading files which contain symlinks may have allowed an attacker to trick a user into submitting sensitive data to a malicious website.
A website could have obscured the fullscreen notification by using a URL with a scheme handled by an external program, such as a mailto URL. This could have led to user confusion and possible spoofing attacks.
When opening Diagcab files, Firefox did not warn the user that these files may contain malicious code.
A use-after-free condition existed in NotifyOnHistoryReload where a LoadingSessionHistoryEntry object was freed and a reference to that object remained. This resulted in a potentially exploitable condition when the reference to that object was later reused.
A website could prevent a user from exiting full-screen mode via alert and prompt calls. This could lead to user confusion and possible spoofing attacks.
Memory safety bugs present in Firefox 114, Firefox ESR 102.12, and Thunderbird 102.12. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Memory safety bugs present in Firefox 114. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-3600'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-26/;"During the worker lifecycle, a use-after-free condition could have occured, which could have led to a potentially exploitable crash.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-4045', 'CVE-2023-4046', 'CVE-2023-4047', 'CVE-2023-4048', 'CVE-2023-4049', 'CVE-2023-4050', 'CVE-2023-4051', 'CVE-2023-4052', 'CVE-2023-4053', 'CVE-2023-4054', 'CVE-2023-4055', 'CVE-2023-4056', 'CVE-2023-4057', 'CVE-2023-4058'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/;"Offscreen Canvas did not properly track cross-origin tainting, which could have been used to access image data from another site in violation of same-origin policy.
In some circumstances, a stale value could have been used for a global variable in WASM JIT analysis. This resulted in incorrect compilation and a potentially exploitable crash in the content process.
A bug in popup notifications delay calculation could have made it possible for an attacker to trick a user into granting permissions.
An out-of-bounds read could have led to an exploitable crash when parsing HTML with DOMParser in low memory situations.
Race conditions in reference counting code were found through code inspection. These could have resulted in potentially exploitable use-after-free vulnerabilities.
In some cases, an untrusted input stream was copied to a stack buffer without checking its size. This resulted in a potentially exploitable crash which could have led to a sandbox escape.
A website could have obscured the full screen notification by using the file open dialog. This could have led to user confusion and possible spoofing attacks.
The Firefox updater created a directory writable by non-privileged users. When uninstalling Firefox, any files in that directory would be recursively deleted with the permissions of the uninstalling user account. This could be combined with creation of a junction (a form of symbolic link) to allow arbitrary file deletion controlled by the non-privileged user. This bug only affects Firefox on Windows. Other operating systems are unaffected.
A website could have obscured the full screen notification by using a URL with a scheme handled by an external program, such as a mailto URL. This could have led to user confusion and possible spoofing attacks.
When opening appref-ms files, Firefox did not warn the user that these files may contain malicious code. This bug only affects Firefox on Windows. Other operating systems are unaffected.
When the number of cookies per domain was exceeded in document.cookie, the actual cookie jar sent to the host was no longer consistent with expected cookie jar state. This could have caused requests to be sent with some cookies missing.
Memory safety bugs present in Firefox 115, Firefox ESR 115.0, Firefox ESR 102.13, Thunderbird 115.0, and Thunderbird 102.13. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Memory safety bugs present in Firefox 115, Firefox ESR 115.0, and Thunderbird 115.0. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Memory safety bugs present in Firefox 115. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-4573', 'CVE-2023-4574', 'CVE-2023-4575', 'CVE-2023-4576', 'CVE-2023-4577', 'CVE-2023-4578', 'CVE-2023-4579', 'CVE-2023-4580', 'CVE-2023-4581', 'CVE-2023-4582', 'CVE-2023-4583', 'CVE-2023-4584', 'CVE-2023-4585', 'CVE-2023-5732'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/;"When receiving rendering data over IPC mStream could have been destroyed when initialized, which could have led to a use-after-free causing a potentially exploitable crash.
When creating a callback over IPC for showing the Color Picker window, multiple of the same callbacks could have been created at a time and eventually all simultaneously destroyed as soon as one of the callbacks finished. This could have led to a use-after-free causing a potentially exploitable crash.
When creating a callback over IPC for showing the File Picker window, multiple of the same callbacks could have been created at a time and eventually all simultaneously destroyed as soon as one of the callbacks finished. This could have led to a use-after-free causing a potentially exploitable crash.
On Windows, an integer overflow could occur in RecordedSourceSurfaceCreation which resulted in a heap buffer overflow potentially leaking sensitive data that could have led to a sandbox escape.This bug only affects Firefox on Windows. Other operating systems are unaffected.
When UpdateRegExpStatics attempted to access initialStringHeap it could already have been garbage collected prior to entering the function, which could potentially have led to an exploitable crash.
An attacker could have created a malicious link using bidirectional characters to spoof the location in the address bar when visited.
When calling JS::CheckRegExpSyntax a Syntax Error could have been set which would end in calling convertToRuntimeErrorAndClear. A path in the function could attempt to allocate memory when none is available which would have caused a newly created Out of Memory exception to be mishandled as a Syntax Error.
Search queries in the default search engine could appear to have been the currently navigated URL if the search query itself was a well formed URL. This could have led to a site spoofing another if it had been maliciously set as the default search engine.
Push notifications stored on disk in private browsing mode were not being encrypted potentially allowing the leak of sensitive information.
Excel .xll add-in files did not have a blocklist entry in Firefox's executable blocklist which allowed them to be downloaded without any warning of their potential harm.
Due to large allocation checks in Angle for glsl shaders being too lenient a buffer overflow could have occured when allocating too much private shader memory on mac OS. This bug only affects Firefox on macOS. Other operating systems are unaffected.
When checking if the Browsing Context had been discarded in HttpBaseChannel, if the load group was not available then it was assumed to have already been discarded which was not always the case for private channels after the private session had ended.
Memory safety bugs present in Firefox 116, Firefox ESR 102.14, Firefox ESR 115.1, Thunderbird 102.14, and Thunderbird 115.1. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Memory safety bugs present in Firefox 116, Firefox ESR 115.1, and Thunderbird 115.1. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-4863', 'CVE-2023-5129'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-40/;"Opening a malicious WebP image could lead to a heap buffer overflow in the content process. We are aware of this issue being exploited in other products in the wild. Note: This advisory was previously also tracked as CVE-2023-5129.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-5168', 'CVE-2023-5169', 'CVE-2023-5170', 'CVE-2023-5171', 'CVE-2023-5172', 'CVE-2023-5173', 'CVE-2023-5174', 'CVE-2023-5175', 'CVE-2023-5176'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/;"A compromised content process could have provided malicious data to FilterNodeD2D1 resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process.This bug only affects Firefox on Windows. Other operating systems are unaffected.
A compromised content process could have provided malicious data in a PathRecording resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process.
In canvas rendering, a compromised content process could have caused a surface to change unexpectedly, leading to a memory leak of a privileged process. This memory leak could be used to effect a sandbox escape if the correct data was leaked.
During Ion compilation, a Garbage Collection could have resulted in a use-after-free condition, allowing an attacker to write two NUL bytes, and cause a potentially exploitable crash.
A hashtable in the Ion Engine could have been mutated while there was a live interior reference, leading to a potential use-after-free and exploitable crash.
In a non-standard configuration of Firefox, an integer overflow could have occurred based on network traffic (possibly under influence of a local unprivileged webpage), leading to an out-of-bounds write to privileged process memory. This bug only affects Firefox if a non-standard preference allowing non-HTTPS Alternate Services (network.http.altsvc.oe) is enabled.
If Windows failed to duplicate a handle during process creation, the sandbox code may have inadvertently freed a pointer twice, resulting in a use-after-free and a potentially exploitable crash.This bug only affects Firefox on Windows when run in non-standard configurations (such as using runas). Other operating systems are unaffected.
During process shutdown, it was possible that an ImageBitmap was created that would later be used after being freed from a different codepath, leading to a potentially exploitable crash.
Memory safety bugs present in Firefox 117, Firefox ESR 115.2, and Thunderbird 115.2. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-5217'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-44/;"Specific handling of an attacker-controlled VP8 media stream could lead to a heap buffer overflow in the content process. We are aware of this issue being exploited in other products in the wild.
"
Mozilla Firefox;61.0.1;True;['CVE-2023-5721', 'CVE-2023-5722', 'CVE-2023-5723', 'CVE-2023-5724', 'CVE-2023-5725', 'CVE-2023-5726', 'CVE-2023-5727', 'CVE-2023-5728', 'CVE-2023-5729', 'CVE-2023-5730', 'CVE-2023-5731'];https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/;"It was possible for certain browser prompts and dialogs to be activated or dismissed unintentionally by the user due to an insufficient activation-delay.
Using iterative requests an attacker was able to learn the size of an opaque response, as well as the contents of a server-supplied Vary header.
An attacker with temporary script access to a site could have set a cookie containing invalid characters using document.cookie that could have led to unknown errors.
Drivers are not always robust to extremely large draw calls and in some cases this scenario could have led to a crash.
A malicious installed WebExtension could open arbitrary URLs, which under the right circumstance could be leveraged to collect sensitive user data.
A website could have obscured the full screen notification by using the file open dialog. This could have led to user confusion and possible spoofing attacks. Note: This issue only affected macOS operating systems. Other operating systems are unaffected.
The executable file warning was not presented when downloading .msix, .msixbundle, .appx, and .appxbundle files, which can run commands on a user's computer. Note: This issue only affected Windows operating systems. Other operating systems are unaffected.
During garbage collection extra operations were performed on a object that should not be. This could have led to a potentially exploitable crash.
A malicious web site can enter fullscreen mode while simultaneously triggering a WebAuthn prompt. This could have obscured the fullscreen notification and could have been leveraged in a spoofing attack.
Memory safety bugs present in Firefox 118, Firefox ESR 115.3, and Thunderbird 115.3. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
Memory safety bugs present in Firefox 118. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.
"
